GENERATION_PROJECT	build_year	gen_overnight_cost	gen_storage_energy_overnight_cost	gen_fixed_om
Oahu_OnshoreWind_OnWind_303	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_304	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_304	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_304	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_304	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_304	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_304	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_305	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_305	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_305	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_305	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_305	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_305	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_306	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_306	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_306	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_306	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_306	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_306	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_307	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_307	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_307	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_307	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_307	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_307	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_308	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_308	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_308	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_308	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_308	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_308	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_309	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_309	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_309	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_309	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_309	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_309	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_401	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_401	2025	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_401	2030	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_401	2035	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_401	2040	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_401	2045	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_402	2020	2363240.39093	.	54317.60076
Oahu_OnshoreWind_OnWind_402	2025	2363240.39093	.	54317.60076
